みりん	1.000000
砂糖	1.000000
しょうゆ	0.900000
酒	0.800000
にんじん	0.500000
大根	0.400000
サラダ油	0.400000
万能ねぎ	0.300000
塩	0.300000
しょうが	0.300000
米	0.300000
だし汁	0.200000
卵	0.200000
片栗粉	0.200000
ごぼう	0.200000
みそ	0.200000
茶そば	0.200000
しじみ（殻つき）	0.200000
しいたけ	0.200000
めんつゆ	0.200000
干しかれい	0.100000
出雲そば	0.100000
もやし	0.100000
削り節	0.100000
小豆	0.100000
白菜	0.100000
もみじおろし（薬味）	0.100000
薄口しょうゆ	0.100000
三つ葉	0.100000
油揚げ	0.100000
こしょう	0.100000
鶏もも肉	0.100000
牛薄切り肉	0.100000
焼き豆腐	0.100000
木綿豆腐	0.100000
大根おろし	0.100000
小ネギ（小口切り）	0.100000
そばつゆ	0.100000
貝割れ菜	0.100000
和風だしの素	0.100000
にんにく	0.100000
焼のり	0.100000
さば	0.100000
水	0.100000
すりごま	0.100000
かき	0.100000
赤味噌	0.100000
もち米	0.100000
ゆでたこの足	0.100000
昆布	0.100000
レモン	0.100000
酢	0.100000
刻みのり	0.100000
なす	0.100000
牛肉	0.100000
すり黒ゴマ	0.100000
里芋	0.100000
牡蠣むき身	0.100000
わけぎ	0.100000
しらたき	0.100000
豆腐	0.100000
長ねぎ	0.100000
